usia,pekerjaan,status_pernikahan,pendidikan,saldo_rekening,kategori_saldo,punya_kpr,punya_pinjaman,pernah_gagal_bayar,metode_penawaran,periode_penawaran,frekuensi_kontak,durasi_interaksi_detik,pernah_ditawari_sebelumnya,hasil_penawaran_sebelumnya,respon_penawaran_deposito,lama_nasabah_tahun,segmen_nasabah
38,karyawan,lajang,sma,8520427,menengah,tidak,tidak,tidak,whatsapp,Okt,4,219,tidak,tidak_ada,0,0,baru
51,pns,menikah,smp,7455064,menengah,tidak,tidak,tidak,whatsapp,Sep,3,298,tidak,tidak_ada,0,5,loyal
32,wiraswasta,menikah,sma,4650407,rendah,tidak,tidak,tidak,whatsapp,Mar,2,134,ya,gagal,0,1,existing
31,karyawan,cerai,s1,6003362,menengah,tidak,ya,tidak,whatsapp,Jun,1,81,tidak,tidak_ada,0,5,loyal
36,karyawan,menikah,s1,26776607,menengah,ya,tidak,tidak,whatsapp,Sep,2,253,tidak,tidak_ada,0,9,loyal
60,karyawan,lajang,smp,29059032,menengah,tidak,tidak,tidak,whatsapp,Okt,4,653,tidak,tidak_ada,0,8,loyal
32,pns,menikah,d3,30810924,menengah,ya,tidak,tidak,whatsapp,Mar,2,348,tidak,tidak_ada,0,10,loyal
23,karyawan,lajang,sma,8094015,menengah,tidak,ya,tidak,whatsapp,Okt,2,92,tidak,tidak_ada,0,1,existing
26,wiraswasta,lajang,sma,11357230,menengah,ya,tidak,tidak,email,Sep,3,83,tidak,tidak_ada,0,3,existing
54,karyawan,menikah,sma,77263905,tinggi,ya,tidak,tidak,email,Des,3,52,tidak,tidak_ada,0,10,loyal
37,wiraswasta,lajang,sma,54607782,tinggi,tidak,tidak,tidak,whatsapp,Sep,1,100,ya,gagal,0,2,existing
51,pns,lajang,sd,34170299,menengah,ya,tidak,tidak,whatsapp,Mei,2,176,ya,gagal,0,2,existing
55,pns,menikah,s1,4520589,rendah,tidak,tidak,tidak,telepon,Des,5,209,tidak,tidak_ada,0,10,loyal
43,wiraswasta,menikah,s1,149124717,tinggi,tidak,tidak,tidak,email,Mar,2,94,tidak,tidak_ada,0,11,loyal
35,wiraswasta,lajang,sma,17552445,menengah,tidak,tidak,tidak,whatsapp,Feb,1,87,tidak,tidak_ada,0,3,existing
45,wiraswasta,menikah,smp,25566055,menengah,ya,ya,tidak,whatsapp,Feb,2,168,tidak,tidak_ada,0,14,loyal
26,buruh,menikah,sma,6707812,menengah,tidak,ya,ya,whatsapp,Mei,2,130,tidak,tidak_ada,0,13,loyal
49,karyawan,menikah,smp,19253307,menengah,tidak,tidak,tidak,email,Nov,1,105,ya,gagal,0,8,loyal
23,karyawan,lajang,smp,10487324,menengah,tidak,ya,tidak,email,Mar,3,133,ya,gagal,0,13,loyal
31,pns,lajang,s1,16860305,menengah,tidak,tidak,tidak,whatsapp,Jul,1,505,ya,gagal,0,19,loyal
45,karyawan,menikah,sma,28252954,menengah,ya,ya,tidak,telepon,Jan,5,406,ya,gagal,0,17,loyal
41,buruh,menikah,smp,11071618,menengah,tidak,tidak,tidak,telepon,Jun,2,269,tidak,tidak_ada,0,1,existing
30,karyawan,lajang,sma,40217950,menengah,ya,ya,tidak,whatsapp,Mei,3,276,tidak,tidak_ada,0,5,loyal
60,pns,menikah,s1,8473339,menengah,tidak,ya,tidak,telepon,Des,6,187,tidak,tidak_ada,0,11,loyal
29,karyawan,menikah,sma,8106025,menengah,tidak,tidak,tidak,email,Apr,7,246,ya,gagal,0,1,existing
36,wiraswasta,menikah,sma,45685805,menengah,tidak,ya,tidak,email,Sep,4,204,tidak,tidak_ada,0,1,existing
38,karyawan,menikah,sma,3591739,rendah,tidak,tidak,tidak,whatsapp,Des,1,32,tidak,tidak_ada,0,5,loyal
44,buruh,menikah,smp,6599889,menengah,tidak,tidak,ya,telepon,Nov,1,185,ya,gagal,1,0,baru
36,tidak_bekerja,lajang,s2,1586409,rendah,tidak,ya,tidak,telepon,Agu,5,470,tidak,tidak_ada,0,5,loyal
41,wiraswasta,menikah,smp,35748971,menengah,tidak,tidak,tidak,whatsapp,Des,2,35,tidak,tidak_ada,0,5,loyal
43,buruh,menikah,d3,2918362,rendah,tidak,tidak,tidak,email,Mar,3,275,tidak,tidak_ada,0,10,loyal
62,pns,cerai,sd,15569628,menengah,tidak,ya,tidak,whatsapp,Des,2,103,tidak,tidak_ada,0,1,existing
45,tidak_bekerja,menikah,sma,2737323,rendah,tidak,tidak,tidak,telepon,Des,3,9,tidak,tidak_ada,0,5,loyal
63,buruh,lajang,s1,8490521,menengah,tidak,tidak,tidak,whatsapp,Des,4,213,tidak,tidak_ada,0,18,loyal
35,karyawan,menikah,s1,33771824,menengah,ya,ya,tidak,whatsapp,Jun,1,220,ya,gagal,0,15,loyal
61,pns,menikah,sma,46973118,menengah,ya,tidak,tidak,email,Sep,3,5,tidak,tidak_ada,0,10,loyal
53,wiraswasta,menikah,sma,28621473,menengah,ya,tidak,tidak,email,Mei,4,19,tidak,tidak_ada,0,19,loyal
59,karyawan,menikah,smp,6733831,menengah,tidak,tidak,tidak,whatsapp,Sep,3,241,ya,gagal,0,1,existing
46,karyawan,menikah,s1,164101612,tinggi,ya,ya,tidak,whatsapp,Feb,2,421,tidak,tidak_ada,0,3,existing
34,tidak_bekerja,lajang,d3,2911412,rendah,tidak,tidak,tidak,whatsapp,Mei,2,97,tidak,tidak_ada,1,1,existing
21,tidak_bekerja,lajang,sma,3399083,rendah,tidak,ya,tidak,whatsapp,Des,3,75,ya,gagal,0,12,loyal
61,buruh,menikah,sma,8313052,menengah,tidak,ya,tidak,whatsapp,Feb,3,9,tidak,tidak_ada,0,14,loyal
62,tidak_bekerja,menikah,sma,5762790,menengah,tidak,tidak,tidak,whatsapp,Jun,3,269,tidak,tidak_ada,0,9,loyal
46,buruh,menikah,s1,3007730,rendah,tidak,tidak,tidak,whatsapp,Mar,2,248,tidak,tidak_ada,0,3,existing
21,karyawan,lajang,sma,17670228,menengah,ya,ya,tidak,whatsapp,Jun,2,179,tidak,tidak_ada,0,1,existing
27,karyawan,lajang,sma,66529320,tinggi,tidak,tidak,tidak,telepon,Des,1,373,tidak,tidak_ada,0,7,loyal
42,karyawan,lajang,s1,2529447,rendah,tidak,tidak,tidak,telepon,Jul,3,90,tidak,tidak_ada,0,1,existing
48,karyawan,lajang,smp,16920655,menengah,tidak,tidak,tidak,telepon,Mei,4,199,tidak,tidak_ada,0,1,existing
20,karyawan,lajang,sma,4278367,rendah,tidak,ya,tidak,email,Jun,3,43,tidak,tidak_ada,0,7,loyal
64,wiraswasta,menikah,sma,69377253,tinggi,tidak,tidak,tidak,email,Apr,3,485,tidak,tidak_ada,0,1,existing
19,buruh,lajang,sma,10606849,menengah,tidak,ya,tidak,whatsapp,Des,4,146,ya,gagal,0,16,loyal
42,buruh,menikah,sma,5125113,menengah,tidak,tidak,tidak,email,Jun,4,256,tidak,tidak_ada,0,2,existing
23,wiraswasta,lajang,sma,17563715,menengah,tidak,ya,tidak,email,Jul,2,49,tidak,tidak_ada,0,13,loyal
43,tidak_bekerja,lajang,sd,1574955,rendah,tidak,tidak,tidak,whatsapp,Nov,1,121,tidak,tidak_ada,0,8,loyal
25,wiraswasta,menikah,smp,1606740,rendah,tidak,tidak,tidak,whatsapp,Des,3,361,ya,gagal,0,1,existing
52,buruh,menikah,smp,5069793,menengah,tidak,tidak,tidak,email,Sep,2,181,tidak,tidak_ada,0,19,loyal
44,wiraswasta,menikah,sd,17185629,menengah,tidak,tidak,tidak,email,Mar,2,37,ya,gagal,1,7,loyal
42,karyawan,menikah,smp,16038655,menengah,tidak,tidak,tidak,telepon,Mar,6,400,ya,gagal,1,3,existing
35,tidak_bekerja,menikah,sma,166365,rendah,ya,ya,tidak,whatsapp,Jan,2,97,ya,gagal,0,2,existing
18,wiraswasta,lajang,sma,2741856,rendah,tidak,ya,tidak,telepon,Des,3,97,ya,gagal,0,1,existing
56,wiraswasta,menikah,s1,5445784,menengah,tidak,ya,tidak,whatsapp,Mei,2,104,tidak,tidak_ada,0,7,loyal
20,karyawan,lajang,smp,12651426,menengah,tidak,tidak,tidak,telepon,Sep,2,660,tidak,tidak_ada,0,9,loyal
21,pns,lajang,d3,21017999,menengah,ya,tidak,tidak,whatsapp,Nov,2,36,tidak,tidak_ada,0,8,loyal
58,tidak_bekerja,menikah,sd,1419492,rendah,tidak,tidak,tidak,whatsapp,Jun,1,406,tidak,tidak_ada,1,14,loyal
54,karyawan,menikah,d3,13607208,menengah,tidak,tidak,tidak,email,Mar,4,98,tidak,tidak_ada,0,0,baru
32,tidak_bekerja,menikah,s1,1822478,rendah,ya,ya,tidak,telepon,Okt,2,351,tidak,tidak_ada,0,0,baru
25,karyawan,lajang,sma,78318065,tinggi,tidak,ya,tidak,whatsapp,Jul,4,431,tidak,tidak_ada,0,14,loyal
55,wiraswasta,menikah,smp,16177809,menengah,tidak,tidak,tidak,telepon,Sep,2,462,ya,gagal,0,1,existing
36,karyawan,menikah,sma,9820807,menengah,tidak,ya,tidak,email,Jul,2,231,tidak,tidak_ada,0,1,existing
64,pns,menikah,s1,10999906,menengah,ya,ya,tidak,whatsapp,Des,4,218,tidak,tidak_ada,0,7,loyal
43,karyawan,cerai,sma,2818501,rendah,tidak,tidak,tidak,whatsapp,Feb,3,82,ya,gagal,1,5,loyal
56,wiraswasta,menikah,sma,45805656,menengah,tidak,tidak,tidak,telepon,Okt,2,92,tidak,tidak_ada,0,9,loyal
27,karyawan,menikah,s1,10160430,menengah,tidak,ya,tidak,email,Jan,2,70,ya,gagal,0,2,existing
55,karyawan,menikah,d3,12415079,menengah,ya,tidak,tidak,email,Jan,5,226,tidak,tidak_ada,0,14,loyal
31,buruh,lajang,s1,5782451,menengah,tidak,tidak,tidak,telepon,Mar,2,302,tidak,tidak_ada,0,2,existing
58,karyawan,cerai,sd,4377941,rendah,tidak,tidak,tidak,whatsapp,Sep,2,48,ya,gagal,0,5,loyal
36,karyawan,menikah,sma,70976356,tinggi,tidak,tidak,tidak,telepon,Nov,1,207,tidak,tidak_ada,1,0,baru
47,karyawan,menikah,sma,3160244,rendah,tidak,tidak,tidak,whatsapp,Jan,3,65,tidak,tidak_ada,0,18,loyal
22,wiraswasta,lajang,sma,96303187,tinggi,tidak,tidak,tidak,telepon,Jan,3,100,tidak,tidak_ada,0,3,existing
48,pns,menikah,smp,17948591,menengah,tidak,ya,tidak,whatsapp,Sep,2,326,tidak,tidak_ada,0,7,loyal
24,karyawan,menikah,sma,8766002,menengah,tidak,ya,tidak,telepon,Des,5,1348,tidak,tidak_ada,0,6,loyal
36,karyawan,lajang,d3,26386795,menengah,ya,tidak,tidak,whatsapp,Agu,3,99,tidak,tidak_ada,0,5,loyal
48,wiraswasta,menikah,sma,15690738,menengah,tidak,tidak,tidak,whatsapp,Sep,4,328,tidak,tidak_ada,0,2,existing
56,karyawan,menikah,d3,41122122,menengah,tidak,tidak,tidak,whatsapp,Jul,6,246,tidak,tidak_ada,0,9,loyal
41,buruh,lajang,sma,7182674,menengah,tidak,tidak,tidak,whatsapp,Feb,3,146,tidak,tidak_ada,0,7,loyal
51,buruh,menikah,sma,11021104,menengah,tidak,tidak,tidak,telepon,Mar,1,294,ya,berhasil,0,5,loyal
40,pelajar,menikah,smp,3812781,rendah,tidak,tidak,tidak,whatsapp,Mei,7,41,tidak,tidak_ada,0,7,loyal
62,karyawan,menikah,d3,16056448,menengah,ya,ya,tidak,whatsapp,Apr,2,136,ya,gagal,0,9,loyal
57,pns,menikah,smp,42904791,menengah,ya,ya,ya,whatsapp,Sep,4,242,tidak,tidak_ada,0,14,loyal
23,buruh,lajang,s1,6816051,menengah,tidak,ya,ya,whatsapp,Mar,3,124,tidak,tidak_ada,0,2,existing
55,wiraswasta,menikah,sma,90234485,tinggi,tidak,tidak,tidak,telepon,Jun,3,310,tidak,tidak_ada,1,12,loyal
58,buruh,menikah,sma,4966972,rendah,tidak,ya,tidak,whatsapp,Des,3,16,tidak,tidak_ada,0,13,loyal
53,pns,menikah,s1,56927283,tinggi,ya,ya,tidak,whatsapp,Agu,1,251,ya,gagal,1,11,loyal
44,wiraswasta,lajang,smp,9822622,menengah,tidak,ya,ya,email,Mei,4,408,tidak,tidak_ada,0,13,loyal
28,karyawan,cerai,sma,2148698,rendah,tidak,tidak,tidak,whatsapp,Jul,4,153,tidak,tidak_ada,1,8,loyal
22,pns,lajang,sma,4478526,rendah,tidak,tidak,tidak,whatsapp,Jun,4,119,tidak,tidak_ada,0,0,baru
34,karyawan,menikah,s1,10450107,menengah,tidak,ya,tidak,email,Jun,7,139,tidak,tidak_ada,0,10,loyal
24,buruh,lajang,s1,5632704,menengah,tidak,ya,tidak,whatsapp,Sep,4,90,tidak,tidak_ada,1,14,loyal
44,buruh,menikah,s1,5874019,menengah,tidak,tidak,tidak,telepon,Des,4,148,ya,gagal,0,3,existing
64,buruh,menikah,smp,13197813,menengah,tidak,tidak,tidak,email,Mar,2,139,ya,gagal,0,11,loyal
32,wiraswasta,menikah,sma,5587890,menengah,ya,tidak,tidak,telepon,Jan,1,382,ya,gagal,0,1,existing
63,karyawan,lajang,sd,89467391,tinggi,tidak,tidak,tidak,email,Jun,2,46,tidak,tidak_ada,1,9,loyal
30,karyawan,menikah,d3,45028466,menengah,tidak,ya,tidak,telepon,Apr,1,406,ya,gagal,1,0,baru
28,pns,menikah,sma,30549006,menengah,tidak,ya,tidak,email,Mar,2,87,tidak,tidak_ada,0,7,loyal
62,buruh,menikah,sma,19012816,menengah,tidak,tidak,tidak,whatsapp,Nov,4,442,tidak,tidak_ada,1,15,loyal
43,pns,menikah,d3,4977401,rendah,tidak,tidak,tidak,email,Apr,2,264,tidak,tidak_ada,0,4,existing
39,karyawan,menikah,s1,27998739,menengah,tidak,ya,tidak,whatsapp,Nov,2,114,tidak,tidak_ada,0,2,existing
45,tidak_bekerja,menikah,smp,6922102,menengah,tidak,ya,ya,telepon,Mei,1,141,ya,gagal,0,10,loyal
41,tidak_bekerja,menikah,s1,8133591,menengah,tidak,ya,tidak,whatsapp,Apr,3,155,tidak,tidak_ada,0,14,loyal
46,wiraswasta,cerai,sd,50689793,tinggi,tidak,ya,ya,whatsapp,Okt,1,61,ya,gagal,0,3,existing
26,wiraswasta,menikah,smp,26836310,menengah,ya,ya,tidak,whatsapp,Mar,3,180,tidak,tidak_ada,0,8,loyal
59,buruh,menikah,s1,9294471,menengah,tidak,tidak,tidak,email,Feb,4,87,ya,gagal,0,9,loyal
21,pns,lajang,sma,34159256,menengah,tidak,tidak,tidak,telepon,Jan,2,152,tidak,tidak_ada,0,5,loyal
63,tidak_bekerja,lajang,s1,2412961,rendah,tidak,tidak,tidak,whatsapp,Des,2,364,ya,gagal,0,0,baru
35,karyawan,lajang,sma,19832765,menengah,tidak,tidak,tidak,email,Apr,3,24,tidak,tidak_ada,0,13,loyal
60,wiraswasta,cerai,s1,14324472,menengah,tidak,ya,tidak,email,Jul,5,47,ya,gagal,0,13,loyal
33,pns,cerai,sma,13621499,menengah,tidak,ya,tidak,telepon,Feb,4,179,tidak,tidak_ada,0,1,existing
50,tidak_bekerja,menikah,sma,337751,rendah,tidak,tidak,tidak,email,Okt,1,129,ya,berhasil,0,8,loyal
46,buruh,menikah,s2,2951712,rendah,ya,ya,tidak,email,Jun,1,17,ya,berhasil,0,11,loyal
56,tidak_bekerja,menikah,sma,2678433,rendah,ya,tidak,tidak,whatsapp,Jun,6,218,tidak,tidak_ada,0,1,existing
27,wiraswasta,menikah,sd,11417500,menengah,tidak,tidak,tidak,whatsapp,Agu,2,205,tidak,tidak_ada,0,14,loyal
26,buruh,menikah,sd,3591006,rendah,tidak,tidak,tidak,whatsapp,Sep,3,199,tidak,tidak_ada,1,4,existing
48,wiraswasta,menikah,s1,6783195,menengah,tidak,ya,tidak,whatsapp,Mar,5,53,ya,gagal,0,8,loyal
45,wiraswasta,lajang,sma,15424143,menengah,ya,ya,tidak,whatsapp,Nov,4,773,ya,gagal,0,4,existing
20,karyawan,menikah,sma,31182443,menengah,tidak,tidak,tidak,telepon,Okt,4,344,tidak,tidak_ada,1,7,loyal
31,buruh,menikah,s1,3935699,rendah,tidak,tidak,tidak,email,Mar,2,130,tidak,tidak_ada,0,9,loyal
42,tidak_bekerja,menikah,s1,11074623,menengah,tidak,ya,tidak,whatsapp,Jun,2,48,tidak,tidak_ada,0,10,loyal
32,karyawan,menikah,sma,41698298,menengah,tidak,ya,ya,whatsapp,Jul,1,386,ya,gagal,0,5,loyal
19,karyawan,lajang,s1,6822665,menengah,tidak,ya,tidak,email,Des,2,121,tidak,tidak_ada,0,1,existing
41,buruh,menikah,sma,8853794,menengah,ya,ya,tidak,whatsapp,Jul,3,104,tidak,tidak_ada,0,4,existing
31,pelajar,menikah,d3,836197,rendah,tidak,ya,tidak,email,Nov,5,277,ya,gagal,0,13,loyal
24,tidak_bekerja,menikah,sd,1072548,rendah,tidak,tidak,tidak,email,Mar,4,71,tidak,tidak_ada,0,8,loyal
53,karyawan,lajang,smp,19101829,menengah,tidak,tidak,tidak,whatsapp,Agu,1,171,ya,gagal,0,6,loyal
41,karyawan,menikah,s1,24120076,menengah,tidak,ya,tidak,email,Nov,2,98,ya,gagal,0,10,loyal
44,wiraswasta,menikah,sma,106820421,tinggi,tidak,tidak,tidak,telepon,Mar,2,331,tidak,tidak_ada,0,13,loyal
54,karyawan,menikah,sma,15063466,menengah,tidak,tidak,tidak,email,Sep,3,221,tidak,tidak_ada,0,15,loyal
55,karyawan,cerai,d3,20623857,menengah,tidak,tidak,tidak,whatsapp,Feb,5,291,tidak,tidak_ada,0,11,loyal
47,karyawan,menikah,sma,17764929,menengah,tidak,tidak,tidak,telepon,Des,4,134,tidak,tidak_ada,0,1,existing
44,karyawan,lajang,,79199950,tinggi,tidak,tidak,tidak,email,Jul,4,62,tidak,tidak_ada,0,2,existing
56,karyawan,menikah,s1,59501582,tinggi,tidak,tidak,tidak,whatsapp,Feb,2,188,tidak,tidak_ada,0,18,loyal
32,tidak_bekerja,menikah,sma,4337999,rendah,tidak,tidak,tidak,whatsapp,Des,1,369,ya,gagal,0,11,loyal
43,karyawan,menikah,s1,31867053,menengah,ya,tidak,tidak,whatsapp,Nov,4,292,ya,gagal,0,15,loyal
18,wiraswasta,lajang,sma,21838912,menengah,tidak,ya,tidak,whatsapp,Feb,5,190,tidak,tidak_ada,0,7,loyal
21,tidak_bekerja,lajang,sma,6989872,menengah,tidak,tidak,tidak,email,Mei,3,132,tidak,tidak_ada,0,1,existing
46,pns,lajang,sma,35455039,menengah,ya,tidak,tidak,whatsapp,Apr,1,85,ya,gagal,0,1,existing
18,wiraswasta,lajang,sd,11380846,menengah,tidak,ya,tidak,whatsapp,Sep,3,108,tidak,tidak_ada,0,18,loyal
60,pns,menikah,sd,22076666,menengah,tidak,ya,tidak,whatsapp,Feb,3,483,tidak,tidak_ada,0,4,existing
63,buruh,menikah,smp,7935567,menengah,tidak,tidak,tidak,whatsapp,Jul,3,143,tidak,tidak_ada,0,5,loyal
39,buruh,menikah,s1,6200337,menengah,tidak,tidak,tidak,email,Feb,4,85,tidak,tidak_ada,0,19,loyal
28,pelajar,menikah,s1,1305404,rendah,tidak,tidak,tidak,whatsapp,Nov,3,102,tidak,tidak_ada,0,6,loyal
27,tidak_bekerja,menikah,sma,3902057,rendah,tidak,tidak,tidak,telepon,Apr,1,286,ya,berhasil,0,0,baru
34,wiraswasta,menikah,smp,11430125,menengah,tidak,tidak,ya,email,Jun,3,168,tidak,tidak_ada,0,7,loyal
53,karyawan,menikah,smp,10201354,menengah,tidak,ya,tidak,whatsapp,Okt,6,161,tidak,tidak_ada,0,11,loyal
64,buruh,lajang,sma,6396111,menengah,ya,tidak,tidak,telepon,Sep,1,528,tidak,tidak_ada,0,7,loyal
43,wiraswasta,menikah,s1,27564342,menengah,ya,ya,tidak,whatsapp,Des,1,186,ya,gagal,0,9,loyal
38,tidak_bekerja,menikah,sma,9923698,menengah,tidak,tidak,ya,telepon,Jul,2,90,tidak,tidak_ada,0,7,loyal
30,karyawan,menikah,s1,25420663,menengah,ya,tidak,tidak,whatsapp,Mei,2,217,tidak,tidak_ada,0,2,existing
26,wiraswasta,menikah,sma,52213805,tinggi,tidak,tidak,tidak,email,Agu,2,222,tidak,tidak_ada,0,1,existing
28,tidak_bekerja,menikah,sma,14390602,menengah,tidak,ya,tidak,email,Sep,2,30,ya,berhasil,0,0,baru
28,karyawan,menikah,sma,7724263,menengah,tidak,ya,tidak,telepon,Apr,2,465,ya,gagal,0,10,loyal
23,tidak_bekerja,lajang,sd,5181280,menengah,ya,ya,tidak,whatsapp,Mar,3,142,tidak,tidak_ada,0,5,loyal
18,tidak_bekerja,lajang,sma,5003273,menengah,ya,ya,tidak,telepon,Jan,1,494,ya,berhasil,0,7,loyal
23,buruh,lajang,s1,5527152,menengah,tidak,tidak,tidak,whatsapp,Jun,5,85,ya,gagal,0,1,existing
30,wiraswasta,menikah,sma,44226095,menengah,tidak,ya,tidak,whatsapp,Agu,2,249,tidak,tidak_ada,0,7,loyal
39,pelajar,menikah,sma,2128996,rendah,tidak,tidak,tidak,whatsapp,Jan,2,105,ya,gagal,0,3,existing
48,buruh,cerai,sma,10340728,menengah,ya,ya,tidak,whatsapp,Jun,5,319,tidak,tidak_ada,0,13,loyal
39,buruh,menikah,sma,1768189,rendah,tidak,tidak,tidak,whatsapp,Apr,3,73,tidak,tidak_ada,0,8,loyal
54,pelajar,menikah,sma,2363517,rendah,tidak,tidak,tidak,whatsapp,Agu,2,153,tidak,tidak_ada,0,0,baru
64,tidak_bekerja,menikah,smp,8070391,menengah,tidak,tidak,tidak,email,Okt,2,297,tidak,tidak_ada,0,2,existing
44,pns,menikah,s1,39666750,menengah,ya,tidak,tidak,telepon,Sep,4,498,tidak,tidak_ada,0,2,existing
31,tidak_bekerja,lajang,sd,1396811,rendah,tidak,tidak,tidak,whatsapp,Agu,3,65,tidak,tidak_ada,0,13,loyal
64,karyawan,menikah,sma,17761908,menengah,ya,tidak,tidak,telepon,Mar,4,129,tidak,tidak_ada,0,6,loyal
22,karyawan,menikah,smp,4638012,rendah,tidak,tidak,tidak,email,Mei,5,54,tidak,tidak_ada,0,9,loyal
53,wiraswasta,menikah,sd,15821637,menengah,tidak,tidak,tidak,telepon,Mei,3,255,tidak,tidak_ada,0,6,loyal
49,wiraswasta,lajang,d3,30739440,menengah,ya,ya,tidak,whatsapp,Jan,5,185,tidak,tidak_ada,1,5,loyal
51,buruh,menikah,s2,14267673,menengah,tidak,tidak,tidak,whatsapp,Nov,3,217,tidak,tidak_ada,0,13,loyal
24,karyawan,lajang,d3,27992673,menengah,tidak,tidak,tidak,whatsapp,Okt,3,115,ya,gagal,0,13,loyal
59,tidak_bekerja,menikah,sma,4984431,rendah,tidak,tidak,tidak,whatsapp,Mar,1,174,ya,berhasil,1,14,loyal
27,karyawan,menikah,sma,7188509,menengah,tidak,tidak,tidak,whatsapp,Apr,2,332,tidak,tidak_ada,1,18,loyal
34,wiraswasta,menikah,sd,16542962,menengah,ya,tidak,tidak,whatsapp,Jan,1,160,ya,gagal,0,4,existing
47,karyawan,menikah,sma,159599571,tinggi,ya,ya,tidak,whatsapp,Jul,3,194,tidak,tidak_ada,0,10,loyal
38,wiraswasta,menikah,smp,4919692,rendah,tidak,ya,tidak,email,Feb,2,82,tidak,tidak_ada,0,4,existing
30,karyawan,menikah,s1,4524661,rendah,tidak,ya,tidak,telepon,Mar,3,229,ya,gagal,0,15,loyal
18,karyawan,lajang,sd,13351500,menengah,tidak,tidak,tidak,whatsapp,Agu,3,144,tidak,tidak_ada,0,7,loyal
18,pns,lajang,sd,22185306,menengah,ya,ya,tidak,whatsapp,Jun,4,267,tidak,tidak_ada,1,4,existing
64,karyawan,menikah,s1,41590825,menengah,ya,ya,tidak,email,Jan,6,136,tidak,tidak_ada,0,0,baru
50,karyawan,menikah,s1,21736455,menengah,tidak,tidak,tidak,whatsapp,Jan,2,228,ya,berhasil,0,10,loyal
55,buruh,lajang,smp,1921002,rendah,tidak,ya,tidak,whatsapp,Okt,2,202,tidak,tidak_ada,0,6,loyal
42,karyawan,cerai,sma,12662463,menengah,ya,ya,tidak,whatsapp,Feb,2,54,tidak,tidak_ada,0,1,existing
43,wiraswasta,menikah,,3601450,rendah,tidak,tidak,tidak,whatsapp,Okt,3,10,tidak,tidak_ada,1,5,loyal
30,karyawan,menikah,sma,19143489,menengah,tidak,tidak,tidak,telepon,Des,4,236,ya,berhasil,0,7,loyal
45,karyawan,menikah,s1,24012632,menengah,tidak,tidak,tidak,whatsapp,Jun,1,107,tidak,tidak_ada,0,4,existing
50,pns,menikah,sma,16753800,menengah,tidak,ya,ya,whatsapp,Agu,2,99,tidak,tidak_ada,0,12,loyal
54,karyawan,cerai,sd,6014619,menengah,tidak,tidak,tidak,whatsapp,Jan,1,130,ya,gagal,1,11,loyal
58,buruh,lajang,,3460657,rendah,tidak,tidak,tidak,email,Des,6,39,tidak,tidak_ada,0,1,existing
47,tidak_bekerja,menikah,sma,842249,rendah,ya,tidak,tidak,whatsapp,Mei,3,249,ya,berhasil,0,7,loyal
25,karyawan,lajang,s1,12009389,menengah,ya,ya,tidak,email,Apr,2,18,tidak,tidak_ada,0,6,loyal
64,tidak_bekerja,lajang,s1,73854744,tinggi,tidak,tidak,tidak,telepon,Mei,2,292,tidak,tidak_ada,1,11,loyal
18,karyawan,menikah,s1,10403206,menengah,tidak,tidak,tidak,telepon,Des,2,208,tidak,tidak_ada,1,6,loyal
29,karyawan,lajang,smp,9077674,menengah,tidak,tidak,tidak,whatsapp,Des,2,41,tidak,tidak_ada,0,4,existing
22,karyawan,lajang,d3,14678292,menengah,tidak,tidak,tidak,email,Feb,1,83,ya,berhasil,1,6,loyal
41,wiraswasta,menikah,s1,6520143,menengah,tidak,tidak,tidak,whatsapp,Jan,2,91,tidak,tidak_ada,1,6,loyal
23,pelajar,lajang,s1,848241,rendah,ya,ya,tidak,email,Mar,2,42,ya,gagal,0,2,existing
42,karyawan,menikah,sma,8839601,menengah,ya,ya,tidak,telepon,Agu,2,418,ya,gagal,0,4,existing
18,buruh,lajang,sma,8516542,menengah,tidak,tidak,tidak,whatsapp,Okt,2,320,tidak,tidak_ada,0,5,loyal
42,pns,cerai,sma,22267586,menengah,tidak,ya,tidak,telepon,Jun,3,272,tidak,tidak_ada,0,0,baru
18,karyawan,lajang,sma,9880754,menengah,tidak,tidak,tidak,whatsapp,Mar,5,342,tidak,tidak_ada,1,9,loyal
49,pns,menikah,sma,33404742,menengah,tidak,ya,tidak,whatsapp,Des,2,344,tidak,tidak_ada,0,2,existing
59,tidak_bekerja,lajang,d3,18983887,menengah,tidak,ya,tidak,whatsapp,Jun,4,184,tidak,tidak_ada,0,4,existing
59,karyawan,menikah,d3,35459351,menengah,ya,ya,tidak,whatsapp,Jun,1,264,ya,gagal,1,2,existing
20,karyawan,lajang,smp,4696586,rendah,ya,ya,tidak,email,Okt,1,289,ya,gagal,0,11,loyal
36,wiraswasta,menikah,sma,2960865,rendah,ya,ya,tidak,whatsapp,Jan,4,244,tidak,tidak_ada,0,7,loyal
60,wiraswasta,menikah,sma,4351814,rendah,tidak,tidak,tidak,telepon,Jul,2,316,tidak,tidak_ada,0,2,existing
46,wiraswasta,menikah,d3,51824283,tinggi,ya,tidak,tidak,email,Agu,3,124,tidak,tidak_ada,0,2,existing
19,karyawan,lajang,d3,5850777,menengah,tidak,tidak,tidak,whatsapp,Nov,2,67,ya,berhasil,0,2,existing
26,pns,lajang,sma,27110492,menengah,tidak,tidak,tidak,telepon,Mar,1,58,ya,berhasil,0,18,loyal
